variant,seed,epochs,test_case,file_name,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,feature_variant,shape_variant,mean_k_factor,min_k_factor,max_k_factor,mean_raw_k_factor,mean_k_log_std
T5_calibk_s1_c0p15,20260425,1600,Run25.xlsx,Run25.csv,3.9147932529449463,4.7015509605407715,0.026213379576802254,0.052528333868319094,22574.456294836567,22834.36330453385,259.9070096972828,0.011382275311599218,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0018302941996884,1.001830294199688,1.001830294199688,1.0018302941996884,0.0
T5_calibk_s1_c0p2,20260425,1600,Run25.xlsx,Run25.csv,3.9147932529449463,4.7015509605407715,0.026213379576802254,0.052528333868319094,22574.456294836567,22834.36330453385,259.9070096972828,0.011382275311599218,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0018302941996884,1.001830294199688,1.001830294199688,1.0018302941996884,0.0
T4_dynk_s0p75_c0p1_d0p1,20260425,1600,Run25.xlsx,Run25.csv,3.9147932529449463,4.7015509605407715,0.026213379576802254,0.04925870406148813,22620.035920248058,22834.36330453385,214.3273842857925,0.009386177377813595,543.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0,1.0,1.0,1.0,0.0
T3_fixed_k,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05196110370378737,23204.320881910444,23918.706127369696,714.3852454592525,0.029867219474794073,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,1.0,1.0,1.0,1.0,0.0
T5_calibk_s0p25_c0p05,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05162051802960536,23208.394228817433,23918.706127369696,710.3118985522633,0.029696919840470286,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.999841251567322,0.9998412515673223,0.9998412515673223,0.9993651574596765,0.0
T5_calibk_s0p25_c0p1,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05162051802960536,23208.394228817433,23918.706127369696,710.3118985522633,0.029696919840470286,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.999841251567322,0.9998412515673223,0.9998412515673223,0.9993651574596765,0.0
T5_calibk_s0p25_c0p15,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05162051802960536,23208.394228817433,23918.706127369696,710.3118985522633,0.029696919840470286,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.999841251567322,0.9998412515673223,0.9998412515673223,0.9993651574596765,0.0
T5_calibk_s0p25_c0p2,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05162051802960536,23208.394228817433,23918.706127369696,710.3118985522633,0.029696919840470286,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.999841251567322,0.9998412515673223,0.9998412515673223,0.9993651574596765,0.0
T5_calibk_s0p5_c0p05,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05127998755383421,23212.467909301544,23918.706127369696,706.2382180681525,0.02952660625986028,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9996825283357095,0.9996825283357094,0.9996825283357094,0.9993651574596765,0.0
T5_calibk_s0p5_c0p1,20260425,1600,Run11.xlsx,Run11.csv,1.3578673601150513,1.733018159866333,0.013554289937019348,0.05127998755383421,23212.467909301544,23918.706127369696,706.2382180681525,0.02952660625986028,326.0,250.0,M1_R2_log_cycle_replace,S1_slow_abs_0p01,0.9996825283357095,0.9996825283357094,0.9996825283357094,0.9993651574596765,0.0
