model,variant,test_case,seed,epochs,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,stage,candidate,test_files
Transformer,T0_baseline_5d,Run11.xlsx,20262424,800,2.4605202674865723,2.8666305541992188,0.025803958997130394,0.0774097750857109,23193.619390493695,23918.706127369696,725.0867368760009,0.03031463044091247,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T0_baseline_5d,Run24.xlsx,20262424,800,4.61215877532959,5.234055042266846,0.03668837621808052,0.05088173320285544,28330.20741916158,27771.30720744056,558.9002117210184,0.02012509557242867,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T0_baseline_5d,Run28.xlsx,20262424,800,3.678582191467285,4.366936206817627,0.04244441166520119,0.09804618495160779,38990.95144085126,42449.22900678442,3458.27756593316,0.08146856013286939,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T0_baseline_5d,Run4.xlsx,20262424,800,2.8964028358459473,3.455988645553589,0.017775364220142365,0.08385469469262158,37608.51257517673,38722.98916828896,1114.476593112231,0.028780748001368102,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run11.xlsx,20263424,800,1.3792200088500977,1.6644988059997559,0.013974916189908981,0.0628680135148929,22947.410523045128,23918.706127369696,971.2956043245686,0.0406082000904361,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run24.xlsx,20263424,800,1.2821173667907715,1.5861709117889404,0.011359529569745064,0.038114987066015966,28268.1611653665,27771.30720744056,496.8539579259377,0.017890910003430422,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run28.xlsx,20263424,800,1.8347681760787964,2.350860595703125,0.01981237344443798,0.031851574948082495,41328.37156761829,42449.22900678442,1120.8574391661314,0.02640465952837426,543.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20263424,800,1.8612244129180908,2.75182843208313,0.00973143894225359,0.09521724364227957,37298.16593488113,38722.98916828896,1424.8232334078275,0.036795280116821254,326.0,250.0,stage2_full,Run4_Run28_Run24_Run11,Run4.csv;Run28.csv;Run24.csv;Run11.csv
FNN,T0_baseline_5d,Run22.xlsx,20262425,800,1.4024192094802856,1.7335808277130127,0.020793937146663666,0.06200210486797098,32588.939403828874,33178.210761627095,589.2713577982213,0.017760793733933192,1087.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
FNN,T0_baseline_5d,Run24.xlsx,20262425,800,3.6428709030151367,4.2995123863220215,0.03478551656007767,0.046274463825614565,28775.462082171547,27771.30720744056,1004.1548747309862,0.03615799815364652,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
FNN,T0_baseline_5d,Run28.xlsx,20262425,800,5.394014835357666,6.744148254394531,0.0542118102312088,0.19810498374234475,37904.085737074005,42449.22900678442,4545.143269710417,0.10707245752293858,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
FNN,T0_baseline_5d,Run4.xlsx,20262425,800,8.832207679748535,8.956133842468262,0.051793597638607025,0.046499922214867165,39803.91275537747,38722.98916828896,1080.9235870885095,0.027914259986253846,326.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
GRU,T0_baseline_5d,Run22.xlsx,20262425,800,4.19570255279541,4.869242191314697,0.058126360177993774,0.07795384034973418,31981.095313426245,33178.210761627095,1197.1154482008496,0.03608137451418558,1087.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
GRU,T0_baseline_5d,Run24.xlsx,20262425,800,1.8063080310821533,2.1351425647735596,0.015598841942846775,0.03907798390001881,28253.5141578606,27771.30720744056,482.2069504200408,0.017363494876857892,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
GRU,T0_baseline_5d,Run28.xlsx,20262425,800,2.419574499130249,3.010408401489258,0.028264645487070084,0.036660820588384394,40928.17246835933,42449.22900678442,1521.056538425095,0.03583237137668609,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
GRU,T0_baseline_5d,Run4.xlsx,20262425,800,4.226380348205566,5.094018459320068,0.02666102722287178,0.0617796773240959,38177.80023782716,38722.98916828896,545.1889304617944,0.014079205716594333,326.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
LSTM,T0_baseline_5d,Run22.xlsx,20262425,800,1.8890645503997803,2.432114839553833,0.024353770539164543,0.05035545641395288,33115.69290756441,33178.210761627095,62.51785406268755,0.001884304566989905,1087.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
LSTM,T0_baseline_5d,Run24.xlsx,20262425,800,1.3776297569274902,1.8030027151107788,0.011548011563718319,0.032277197958947776,27973.51154145987,27771.30720744056,202.2043340193086,0.007281052076840426,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
LSTM,T0_baseline_5d,Run28.xlsx,20262425,800,1.7524731159210205,2.116732358932495,0.02048921212553978,0.05099327567679256,40796.879945662346,42449.22900678442,1652.3490611220768,0.03892530205573324,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
LSTM,T0_baseline_5d,Run4.xlsx,20262425,800,2.3028006553649902,2.7789111137390137,0.01444662269204855,0.07245494014019871,37616.5131170532,38722.98916828896,1106.4760512357607,0.028574138386555044,326.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
1D-CNN,T0_baseline_5d,Run22.xlsx,20262425,800,3.2073559761047363,3.7478833198547363,0.05191665142774582,0.06886483238485185,31912.262395202706,33178.210761627095,1265.948366424389,0.038156016776183306,1087.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
1D-CNN,T0_baseline_5d,Run24.xlsx,20262425,800,2.028714895248413,2.6324334144592285,0.018138669431209564,0.057105970317302295,27123.43735129491,27771.30720744056,647.8698561456513,0.023328749032457224,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
1D-CNN,T0_baseline_5d,Run28.xlsx,20262425,800,3.36201810836792,4.102264881134033,0.037574924528598785,0.11564209838751682,39445.9634727452,42449.22900678442,3003.265534039223,0.07074958967003211,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
1D-CNN,T0_baseline_5d,Run4.xlsx,20262425,800,3.9987099170684814,5.062443256378174,0.022576354444026947,0.05648877537090798,37132.692171898496,38722.98916828896,1590.2969963904616,0.04106854947274546,326.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T0_baseline_5d,Run22.xlsx,20262425,800,0.8205534219741821,1.0755658149719238,0.012966122478246689,0.07909218055778164,31947.25615348493,33178.210761627095,1230.954608142165,0.03710129569632638,1087.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T0_baseline_5d,Run24.xlsx,20262425,800,0.9049829244613647,1.2292706966400146,0.008523566648364067,0.0332187593957899,28181.11158856295,27771.30720744056,409.8043811223906,0.014756395082929145,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T0_baseline_5d,Run28.xlsx,20262425,800,1.6835516691207886,2.1379001140594482,0.0205963347107172,0.05502058098302022,40496.95091947932,42449.22900678442,1952.2780873051015,0.04599089625380663,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T0_baseline_5d,Run4.xlsx,20262425,800,4.24791145324707,4.670678615570068,0.026268387213349342,0.03241806775981444,38450.76593287955,38722.98916828896,272.2232354094085,0.007030016051352194,326.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T3_R1_plus_slow,Run22.xlsx,20263425,800,2.074873924255371,2.531191349029541,0.02952425554394722,0.051104650642454064,33126.076728515254,33178.210761627095,52.134033111840836,0.001571333472030911,1087.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T3_R1_plus_slow,Run24.xlsx,20263425,800,1.1585335731506348,1.4872262477874756,0.009550921618938446,0.05835184457734873,28527.876025865633,27771.30720744056,756.5688184250721,0.027242823421087293,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T3_R1_plus_slow,Run28.xlsx,20263425,800,1.8905867338180542,2.2896158695220947,0.020372768864035606,0.03130968555103607,41783.19186376704,42449.22900678442,666.0371430173836,0.01569020589068731,543.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20263425,800,6.158548355102539,6.199752330780029,0.03655290603637695,0.01034855723425923,39034.010925212504,38722.98916828896,311.0217569235465,0.00803196663284064,326.0,250.0,stage2_full,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
FNN,T0_baseline_5d,Run22.xlsx,20262426,800,3.572920799255371,5.1046271324157715,0.04070301353931427,0.08305463203758996,34214.15506960807,33178.210761627095,1035.9443079809716,0.031223633951325463,1087.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
FNN,T0_baseline_5d,Run30.xlsx,20262426,800,3.904768705368042,4.3758769035339355,0.024122515693306923,0.067518652526122,22844.415893892954,23723.808846679636,879.3929527866821,0.03706794969011737,435.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
FNN,T0_baseline_5d,Run4.xlsx,20262426,800,2.0841071605682373,2.4912943840026855,0.012168449349701405,0.08630773866204965,36826.2917497646,38722.98916828896,1896.6974185243598,0.04898117266416002,326.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
FNN,T0_baseline_5d,Run8.xlsx,20262426,800,5.296067714691162,5.833508014678955,0.0669063851237297,0.03922238308380951,42855.933355684436,41489.80405662315,1366.1292990612856,0.032926867940780404,652.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
GRU,T0_baseline_5d,Run22.xlsx,20262426,800,3.6274142265319824,4.336203098297119,0.04802240431308746,0.052077740601677254,32882.95232138978,33178.210761627095,295.2584402373177,0.008899167057519707,1087.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
GRU,T0_baseline_5d,Run30.xlsx,20262426,800,7.244312763214111,7.789023399353027,0.041234731674194336,0.11069960238280432,22448.810508546438,23723.808846679636,1274.9983381331986,0.05374340799882335,435.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
GRU,T0_baseline_5d,Run4.xlsx,20262426,800,4.855954647064209,5.948482036590576,0.029916325584053993,0.09674907920119874,37749.316102735225,38722.98916828896,973.6730655537322,0.02514457397186405,326.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
GRU,T0_baseline_5d,Run8.xlsx,20262426,800,1.6833548545837402,2.3337466716766357,0.019286029040813446,0.0110667211281265,40880.971003921026,41489.80405662315,608.8330527021244,0.014674281225122692,652.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
LSTM,T0_baseline_5d,Run22.xlsx,20262426,800,2.3764524459838867,2.9545135498046875,0.030595822259783745,0.056984396894524836,33846.506447741776,33178.210761627095,668.2956861146813,0.020142607777017672,1087.0,250.0,stage2_full,Run4_Run30_Run8_Run22,Run4.csv;Run30.csv;Run8.csv;Run22.csv
