model,variant,test_case,seed,epochs,pressure_mae,pressure_rmse,pressure_mape,wear_mae_um,predicted_life,true_life,life_abs_error,life_rel_error,native_actual_step,used_actual_step,stage,candidate,test_files
Transformer,T3_R1_plus_slow,Run24.xlsx,20260424,600,1.1687238216400146,1.4155534505844116,0.010467016138136387,0.0318857335947319,27808.363500071082,27771.30720744056,37.05629263052106,0.0013343373559525076,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T3_R1_plus_slow,Run28.xlsx,20260424,600,2.018686532974243,2.5112595558166504,0.022239387035369873,0.036673657804425226,41136.33383785752,42449.22900678442,1312.8951689269015,0.030928598696505626,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20260424,600,0.6116957068443298,1.0206955671310425,0.0033768280409276485,0.06376754870842441,37601.70707037405,38722.98916828896,1121.282097914911,0.02895649643786156,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run18,Run4.csv;Run28.csv;Run24.csv;Run18.csv
Transformer,T0_baseline_5d,Run22.xlsx,20260425,600,1.3005706071853638,1.5401198863983154,0.019760670140385628,0.08326646259608773,32084.001738939874,33178.210761627095,1094.2090226872206,0.0329797477793091,1087.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T0_baseline_5d,Run24.xlsx,20260425,600,1.608341097831726,1.8509095907211304,0.013544091023504734,0.030850643676202487,27869.36719563599,27771.30720744056,98.05998819542947,0.0035309820838810564,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T0_baseline_5d,Run28.xlsx,20260425,600,1.7493258714675903,2.1822280883789062,0.020622560754418373,0.06330111974509067,40222.862845672586,42449.22900678442,2226.366161111837,0.05244774082365569,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T0_baseline_5d,Run4.xlsx,20260425,600,2.8770697116851807,3.209456205368042,0.016777681186795235,0.07859593646635143,37635.38322041772,38722.98916828896,1087.605947871234,0.02808682829583561,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T1_R1_only,Run22.xlsx,20260425,600,0.9857208728790283,1.3163455724716187,0.015055574476718903,0.08324166669999233,31784.71321399972,33178.210761627095,1393.4975476273758,0.042000382649900234,1087.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T1_R1_only,Run24.xlsx,20260425,600,1.5426640510559082,1.7263115644454956,0.013534555211663246,0.03355949643399446,28141.86189103819,27771.30720744056,370.55468359762745,0.013343076752913794,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T1_R1_only,Run28.xlsx,20260425,600,1.956851601600647,2.4289298057556152,0.020943183451890945,0.03342652991767681,41187.188663570836,42449.22900678442,1262.0403432135863,0.029730583399097343,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T1_R1_only,Run4.xlsx,20260425,600,2.2466962337493896,2.5517749786376953,0.013562928885221481,0.05273752756488544,37924.888234921935,38722.98916828896,798.1009333670227,0.02061051975865034,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T2_slow_only_5d,Run22.xlsx,20260425,600,1.4989949464797974,1.9389564990997314,0.01981430873274803,0.07082349685152012,32267.777686046516,33178.210761627095,910.4330755805786,0.027440692390608288,1087.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T2_slow_only_5d,Run24.xlsx,20260425,600,1.363239049911499,1.733675241470337,0.011154108680784702,0.035896515884965154,28072.533971931523,27771.30720744056,301.2267644909625,0.010846690155451416,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T2_slow_only_5d,Run28.xlsx,20260425,600,2.0312929153442383,2.6010847091674805,0.02298576384782791,0.04263468837104583,40741.919729321824,42449.22900678442,1707.3092774625984,0.040220030314089536,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T2_slow_only_5d,Run4.xlsx,20260425,600,2.621264934539795,3.03251576423645,0.01574215665459633,0.08022357740423815,37640.75111653575,38722.98916828896,1082.2380517532074,0.027948205316739187,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T3_R1_plus_slow,Run22.xlsx,20260425,600,1.6813815832138062,2.151181697845459,0.023518957197666168,0.06208713857840352,32291.467721011453,33178.210761627095,886.7430406156418,0.02672666850501841,1087.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T3_R1_plus_slow,Run24.xlsx,20260425,600,1.3829771280288696,1.6430559158325195,0.012103045359253883,0.053663567127167196,28482.510392060853,27771.30720744056,711.2031846202917,0.025609280085661372,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T3_R1_plus_slow,Run28.xlsx,20260425,600,2.4627468585968018,3.0656871795654297,0.025033000856637955,0.04423752789423287,42094.20380569159,42449.22900678442,355.0252010928307,0.00836352530775268,543.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T3_R1_plus_slow,Run4.xlsx,20260425,600,1.989212155342102,2.335085868835449,0.011971796862781048,0.05186924922691592,37917.23391017075,38722.98916828896,805.7552581182099,0.020808188505707075,326.0,250.0,stage1_transformer4,Run4_Run28_Run24_Run22,Run4.csv;Run28.csv;Run24.csv;Run22.csv
Transformer,T0_baseline_5d,Run11.xlsx,20260426,600,1.517455816268921,1.8918415307998657,0.015499390661716461,0.09297109321604638,22890.914040159176,23918.706127369696,1027.7920872105205,0.04297022095331648,326.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run25.xlsx,20260426,600,4.255885601043701,4.763768672943115,0.03185000643134117,0.04239450781401857,23096.523503999684,22834.36330453385,262.160199465834,0.01148095070440528,543.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run28.xlsx,20260426,600,3.5063793659210205,4.130913734436035,0.04212607815861702,0.12983439121452087,38516.508606122865,42449.22900678442,3932.7204006615575,0.09264527278064374,543.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T0_baseline_5d,Run4.xlsx,20260426,600,7.20509147644043,7.423961162567139,0.04109739139676094,0.02291640940663898,39126.26081461967,38722.98916828896,403.27164633071516,0.010414269533225046,326.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run11.xlsx,20260426,600,1.0826994180679321,1.3835207223892212,0.011282508261501789,0.0865562129240744,22861.56189265785,23918.706127369696,1057.1442347118464,0.044197383800044995,326.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run25.xlsx,20260426,600,2.9530112743377686,3.3374993801116943,0.019873464480042458,0.08942902859039013,22068.07202707977,22834.36330453385,766.2912774540819,0.03355868815934674,543.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run28.xlsx,20260426,600,1.5947402715682983,1.8660794496536255,0.01831701025366783,0.06358673436827937,40731.42870405009,42449.22900678442,1717.8003027343293,0.04046717320731038,543.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T1_R1_only,Run4.xlsx,20260426,600,2.2234904766082764,2.650505304336548,0.013306109234690666,0.05098929707938838,37978.686432663475,38722.98916828896,744.3027356254825,0.01922121074875612,326.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run11.xlsx,20260426,600,1.4285500049591064,1.915768027305603,0.015114662237465382,0.07192419126991638,23129.00768525894,23918.706127369696,789.6984421107554,0.03301593480456367,326.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run25.xlsx,20260426,600,5.009464740753174,5.671753406524658,0.03737516328692436,0.05137429509304843,23582.90492908148,22834.36330453385,748.5416245476299,0.032781366161368036,543.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
Transformer,T2_slow_only_5d,Run28.xlsx,20260426,600,2.663010597229004,3.300351619720459,0.03240390866994858,0.08382150710654622,39611.285951780446,42449.22900678442,2837.943055003976,0.06685499646060482,543.0,250.0,stage1_transformer4,Run4_Run28_Run25_Run11,Run4.csv;Run28.csv;Run25.csv;Run11.csv
