variant,model,test_case,pressure_mae,wear_mae_um,predicted_life,true_life,life_abs_error,native_actual_step,used_actual_step,candidate,test_files
baseline_5d,GRU,Run8.xlsx,4.221952438354492,0.09939209662629533,43617.736843482126,41489.80405662315,2127.9327868589753,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,GRU,Run9.xlsx,1.6607811450958252,0.06551035567396736,55809.868530152205,55593.87418134841,215.99434880379704,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,LSTM,Run11.xlsx,3.045060873031616,0.011595009431835815,23620.091369353526,23918.706127369696,298.6147580161705,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,LSTM,Run4.xlsx,3.1812856197357178,0.0861998147144499,37676.09398437612,38722.98916828896,1046.895183912835,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,LSTM,Run8.xlsx,5.216073989868164,0.1363011566979496,44133.11726845856,41489.80405662315,2643.3132118354115,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,LSTM,Run9.xlsx,1.787056565284729,0.05749028629334229,53830.11807489507,55593.87418134841,1763.7561064533365,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,1D-CNN,Run11.xlsx,2.223121166229248,0.038197487104497406,23467.02332901677,23918.706127369696,451.6827983529256,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,1D-CNN,Run4.xlsx,13.6172513961792,0.26022576407036235,33311.02426710204,38722.98916828896,5411.964901186919,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,1D-CNN,Run8.xlsx,3.106008529663086,0.04699405598076154,41287.187187938434,41489.80405662315,202.61686868471588,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,1D-CNN,Run9.xlsx,3.6796302795410156,0.13710689603945764,58348.56117968918,55593.87418134841,2754.686998340774,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,Transformer,Run11.xlsx,1.2669997215270996,0.0723967665526839,23004.48477977124,23918.706127369696,914.2213475984572,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,Transformer,Run4.xlsx,2.1657838821411133,0.07194935744513199,37677.06034330737,38722.98916828896,1045.9288249815872,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,Transformer,Run8.xlsx,1.0145103931427002,0.11542381520848607,38465.642222867136,41489.80405662315,3024.161833756014,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
baseline_5d,Transformer,Run9.xlsx,1.5947456359863281,0.11878028112985187,52014.371611227885,55593.87418134841,3579.502570120523,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,FNN,Run11.xlsx,3.9302966594696045,0.07317519753117831,22430.12791233267,23918.706127369696,1488.578215037025,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,FNN,Run4.xlsx,4.2121968269348145,0.04492208755863677,38312.46615413121,38722.98916828896,410.52301415774855,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,FNN,Run8.xlsx,1.9916791915893555,0.04217314860396609,40336.85247872429,41489.80405662315,1152.951577898857,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,FNN,Run9.xlsx,1.1800603866577148,0.0322575754416259,55447.2645848011,55593.87418134841,146.60959654730686,1087.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,GRU,Run11.xlsx,2.7673985958099365,0.020252969296656244,23451.0934093039,23918.706127369696,467.6127180657968,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,GRU,Run4.xlsx,3.005976676940918,0.056360841508797735,38112.5563199176,38722.98916828896,610.4328483713543,326.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
R1_plus_slow,GRU,Run8.xlsx,3.989286422729492,0.07867635379061372,42225.48353097881,41489.80405662315,735.6794743556602,652.0,250.0,D13_Run9,Run4.csv;Run8.csv;Run11.csv;Run9.csv
